,Unnamed: 0,AI606473,Ttr,Lhx8,Sst,Sstr2,Gm16701,Hs3st1,Ccl6,Ccl12,Hspb3,Tyrobp,Pmch,Cxcl14,Hbb-y,Ankrd7,Rxrg,Rgs5,Crabp1,C1qb,Esrrg,Rnf151,Grhl3,Slc38a5,Zim1,Nup62cl,Igsf21,Dnajc22,Th,Sfta3-ps,Fam151b,Cryba4,Pax6,Entpd5,Zfp503,Gbx2,Pou4f1,Cpa2,Amt,Nxph2,Slc25a2,Mpped1,Ctss,P2ry12,Gm8773,Clmp,Saxo1,Anxa3,Gpr88,Ppp1r1a,Otor,Hist2h2aa2,Gria1,Hist1h1a,Nts,Pcdh9,Ibsp,Slc24a5,Fkbp1b,Dbndd2,Gpr171,Hexim2,Nkx2-1,Vmn2r1,Prelid2,Chrna4,Cdc42ep5,Maob,Efna5,Gm5136,Cyp27a1,Hist1h2ah,Penk,Gm20754,Pip5kl1,Foxp2,Col9a2,Lrrc4c,3300002P13Rik,Zic1,Plpp7,Gng4,Ltc4s,Cldn10,Mylip,1700034I23Rik,Fbll1,Zfp804a,Nkx2-3,Snai2,Tspan9,Acbd7,Dqx1,Syt6,Kcnj13,Fcer1g,Ebf1,Ptx3,Defb35,Rgs7bp,Neurod6,4930432K21Rik,Gchfr,Dipk2a,Vmn1r71,Ap1g2,Zfp119b,Gm10697,Tdpoz5,Gm26641,Ndst3,Arhgdib,Flrt2,Car14,Vmn1r54,Nanos3,Lmo2,Ly86,Hist1h4d,Kcnmb3,Syt5,Pafah2,St8sia5,Trim10,Btn2a2,Hspa12a,Aldoc,Gm39168,Ly96,Mgst1,Cnr1,Lrrc6,Rbfox1,Npas1,Gm9958,Ckmt2,Mnd1,Plpp2,Ggn,Ms4a4a,Marf1,Cstad,Dpysl2,Cdk6,Map6d1,Enc1,Sly,Car4,Sv2a,AW146154,Rpp25,Zfp759,Pla2g4c,Ube2ql1,BC025920,Ptp4a2,Snhg8,Peg12,Ccl4,Ccdc125,Zfp367,Tmem59l,Lzts1,Slc18a1,Rimkla,Zfp69,Ccdc15,Qpct,Shisa2,5430440P10Rik,Fcor,Lgals8,Frat1,Tspyl3,Ccdc152,Oprl1,Wdr91,5830454E08Rik,Tbc1d30,Kdelr3,Ccdc89,Daw1,Gm39460,Fcgr3,Zfp879,Gm12718,Rnase4,1700013F07Rik,Kdm8,Inka1,Cldn5,Atp1a3,Gsto2,Gm15663,Higd1b,Zfp784,Glrb,Rell2,Tril,Asxl3,4930474N09Rik,Slc6a19,Hist1h2an,Zfp54,Hist1h1b,C920006O11Rik,Gpr27,Pbld2,Sdsl,Plk2,Zswim3,Gramd2,Crabp2,1700010I02Rik,Clu,Ankmy1,Ctso,Atf5,Cox7a1,Mcf2,Slc39a1,Sh3rf3,Meis2,1700066B17Rik,2310040G24Rik,Gfod1,Gpr22,Gm14288,Pde1b,Osbpl5,Zfp641,Otx1,Fgf9,Oscar,Sh3gl3,Rbfox3,Calca,Stxbp1,Lgr4,Tal2,Ppp2r2b,Slc10a4,Gm17455,Tmem204,Gpr50,6030498E09Rik,Klhl4,Pde1c,Mfap4,Gm20830,Caly,Slc41a1,Zp3,5430401F13Rik,Sema3f,Pltp,B4galt4,Nabp1,Pros1,Id4,Uvssa,Gas1,Cyb561a3,Mgat4c,Timp1,Lrrn3,Echdc2,Fam78b,Ebi3,Dtx1,Kctd21,Gipr,Ppm1j,Dmac2,Ntf3,Kcnk5,Pml,Kcne1l,Dnajb7,Trpc4,Rsl1,Tmod4,Npb,Plpp1,Gm5532,Nlrp2,Tapt1,Shtn1,Arl14ep,Ifit3,Klhl9,Vstm2a,Gdf9,Pdk4,Dyrk3,Fam189a2,Plin3,Fcgr4,Serp2,Nthl1,Gm5148,Pmp22,Myef2,Tnfrsf19,Pcdhb20,Il13ra1,Tmem229b,Shh,Ankrd34a,Gm41177,Tmem25,Sparcl1,Cavin1,Neurl2,Clec2l,Ttll2,Iffo1,Tbxa2r,Rhbdd3,Pfas,Ghrh,Sh3bp5,Chchd10,Poll,Smg7,Spag8,Kitl,Gatad1,Ces4a,4930444M15Rik,Olfr798,Adgre5,4933430I17Rik,Ehd3,Scp2d1,Hsf5,Prr5,Prkar1b,Klhl35,Ptchd1,Chac1,Phlda1,Gm32834,Zfp712,Cnnm2,Calb1,Gli2,Vldlr,Gm5141,Csnka2ip,Otud3,Gm32687,Rab3a,C1qa,Tnfrsf22,Sox13,Dact1,Cd83,Rbp4,Marveld2,Prickle1,Pm20d2,Actl6b,Atp9a,Dlk1,Pbx3,Cabyr,Cd1d2,Syt9,Cnnm4,Acot2,6430550D23Rik,Zfp341,Prdm9,Apol8,Ctnnd1,Cldn23,Wls,Slitrk3,Lrrc24,2610035D17Rik,Syngr3,Mettl11b,Aim2,Serpinh1,Gng3,Pter,Gtf2ird2,Cln5,Kifc5b,Gm20751,Pdlim5,Ptges3,2610028H24Rik,Nr2f1,Borcs6,Itga7,Gm2506,Hist1h2ao,Rtp4,Mymk,Sema3b,Cth,Tmem42,Arntl,Nr2f2,S100a11,Sept2,Map10,Cfp,Tshz2,Fhl2,Krt222,Neto1,Orai2,Fcsk,Bok,Mmd2,Fn1,Impa2,Slc35a2,Aldh6a1,Elmod1,Zdhhc14,A330102I10Rik,Hcn3,Hba-x,Mns1,Sprn,Nudt12,Gm35281,Fez2,2010315B03Rik,6820408C15Rik,Rcan2,1810010H24Rik,Ccnjl,Scamp1,Tcf7,Nefl,Rpgrip1,Calhm1,4932438H23Rik,1700026J14Rik,Klf8,Olfr57,Metrnl,Kirrel2,Itpripl1,Hmox1,Kcnj4,Slc25a33,Htr3a,Casp7,Cdc42ep2,Tmem151b,Fads2,Capn6,Vax1,Gem,Pid1,Scml4,Fndc3c1,Klhl8,Col5a2,3830403N18Rik,Pnma2,Mmp2,Pou3f2,Pcdha4,Gm1141,Snhg11,Zfp551,Nrsn2,Lepr,Snx8,Spata33,Zfp677,Fsip1,Dnm1,Olig2,Scrn3,Lrrfip1,Prss41,Fam161b,9130019O22Rik,Pcdhga8,Tmem35a,Anks1b,Zswim5,Map1lc3a,Cacna2d3,Insl6,Snhg18,Zic2,Arglu1,Sdc4,5430431A17Rik,Psmb8,Asb4,Pnma1,Rpusd2,Sprtn,Axl,Gprin2,Snx25,Nkain3,Pomc,Nbl1,Stox1,Sod1,2410004I01Rik,Kctd1,Ficd,Pim1,Usp25,Appl2,Ms4a6d,Slc1a3,Gm4598,Gpr83,Scrg1,Rlbp1,4833418N02Rik,Itgbl1,Cbx3,Olig1,Rps6kc1,Fancl,Mmp24,4930517E11Rik,Fgf15,Cd93,Plek,Slc7a7,Selp,Cd2ap,Zfp108,Ado,Socs2,Gm26671,Oplah,Laptm5,Pdzrn3,Tafa2,Six3,Zbtb38,Syn1,Znrf3,Aass,Neurod1,AA465934,Prnp,Pgbd5,Ciart,Ptf1a,Ntrk2,Rbm15,Lypd6b,Tmem56,Gadd45b,Zscan26,Immp2l,Prxl2b,Serpine2,Slc10a3,Dusp4,Lck,Adcy1,Cplx1,Klf15,Chil5,4930548H24Rik,Uchl4,Srrd,Hs6st2,Lrch1,Gch1,Loxl2,Pla2g15,Lratd1,H19,Gm4425,Rasl11b,Rasgef1b,Plpp6,Spata9,Lpar4,Lurap1l,Efna1,Aif1,Ppp1r14a,Chl1,Epha5,Urb2,Akr1c14,Tcte1,Pak3,Adgrb3,Zic3,Abcb6,Srsf12,Slc7a4,Kctd14,1500009C09Rik,Plch1,Slc39a3,Pus7l,Rtel1,Cxcr3,Per2,Tbc1d25,Pycard,Serpinb2,Hbb-bs,Adamts5,Kctd12,Shf,Zfp967,Prkaa2,Fstl1,Tle4,Calhm5,Vstm2b,Otud7a,Lyrm4,Podxl2,Lactb,6720432D03Rik,Pin1rt1,Sult4a1,4930453L07Rik,Id3,Trh,Gm14137,L3hypdh,Mrm3,Pcsk1n,Slc6a7,Pde4b,Adam19,Fcrls,Grin3b,Cd53,Chd8,Pla2g7,9330102E08Rik,Efcab12,Bcan,Onecut2,Gdpd2,Btbd6,Stbd1,B130034C11Rik,Mosmo,Itgb5,Znhit2,Nmt2,Skida1,Tmem51,Klhl6,Cd86,Plppr4,Mok,Tmem9b,Cnih2,Gpm6a,Lamb2,Fgf14,Bmp2k,Zfp385b,Cables1,Cntf,Helt,Hist1h2bn,Ccdc120,Otx2,Adap1,Kctd12b,Pura,Kcnv1,Angpt2,Dbil5,Retreg3,Fbxw17,Slx4,Rbms1,Hist1h4f,Cacng2,Ripply2,Crebl2,Frmpd1,Il6,Bpifb5,Fah,Gmppb,Prelid3a,Rab9b,Gabrg2,Tescl,Lcat,Lpcat4,Gpr21,Rhbdl1,Sirpa,Bbs12,Fbp1,Glcci1,Msl3l2,Ndrg2,Stmn4,Cox6b2,Tst,Apon,Mybl1,Eid2b,Ankrd29,Zdhhc1,Zc3h6,4930407I19Rik,Dok5,Nudt18,Tcf7l1,Zc3h8,Mageb16,Letm2,Palm3,Tmem38a,Fam20c,Itm2b,Acot9,Ifitm3,Gm3558,Yju2,Rell1,Tet2,Txnl4b,Gdpd5,Eml3,Zfp189,Mfhas1,Ppp1r16a,Cd160,Map3k20,E2f2,Vstm2l,Unc5d,Mab21l1,Siglech,2310065F04Rik,Slc37a4,Ece1,Ccdc36,Fam209,Efcab10,St3gal6
0,dorsal medial ganglionic eminence,-11.397792050693207,-17.33703159319046,-8.512722918704029,-9.591855842081868,-12.65847260846762,-14.045442453165634,-15.372106478131471,-14.105640034443145,-18.66235522390176,-16.357000481272152,-18.66235522390176,-11.995884878513383,-14.12781709218064,-9.146431729680325,-14.435749130875593,-11.939578599216983,-11.120305438588069,-12.852951176102202,-17.62210559458069,-10.616526344595426,-13.831971235482586,-12.91678448106043,-12.183943003654521,-10.2354756804687,-16.119662557553465,-13.284887834867241,-17.13643361162679,-11.703674166279777,-7.497069945587648,-11.709501238233527,-14.4048159559299,-10.762828215487852,-11.159353648937488,-11.038606028049523,-12.585868301721046,-10.991007475122863,-11.961952978683534,-8.568255338899295,-14.044132152279415,-13.53946856209593,-10.138240907150896,-15.728085949304404,-14.814139905231269,-11.900966400989734,-11.010543299418876,-13.603049716171935,-12.333173745606508,-17.842249935563515,-11.374744720079475,-14.419655349118042,-9.98963356635451,-11.899256498747796,-9.818313840690678,-14.361911338544786,-10.900450376873556,-14.534351516827659,-7.533190776707121,-11.25335266685932,-10.94715420654048,-12.072355256924176,-12.1869965266131,-6.80801357272534,-14.308362720677307,-11.692758262244116,-11.553919370030814,-12.462325150053422,-14.410111198629467,-8.572056789338488,-13.685305967339866,-14.05002704640633,-12.030133345099141,-13.981234855661741,-13.139069742406427,-16.72506734515083,-10.507533095399415,-13.839774043915632,-12.319319001202366,-15.146531456714936,-10.697341282627947,-12.172128058945491,-14.313419215688171,-15.831084009908716,-13.5746934164115,-12.875530064091851,-14.303495478053884,-11.698856293849223,-13.59416014799628,-10.510423716810289,-11.107058615754314,-12.607079655152686,-15.432350482485855,-9.629269010898046,-11.482176440537113,-13.73806947510762,-14.248652893760744,-9.507521787220774,-10.42582375358552,-12.096767065139046,-11.450730773912664,-12.604637076394475,-12.554215256086072,-14.49939038006588,-10.466830715475512,-10.21372683534662,-10.753650049234297,-10.567054364404294,-14.245465392865784,-14.245465392865784,-12.247779873547046,-10.73992088650794,-12.774639758070753,-9.44312041071474,-11.314737174024847,-13.8927994426533,-10.724596557696724,-13.327587747255777,-13.635571668815642,-8.186910304847459,-15.793693325486245,-10.814392858480408,-12.943553294714956,-12.208595716924716,-15.461560567942481,-16.828284261454915,-9.868825956840102,-13.002033779924352,-15.995813644114428,-11.337781795834838,-9.546627233692208,-11.232924992120187,-13.588820399662408,-11.015664609430829,-12.169296499870145,-10.376829393161213,-16.382013184839614,-10.335059696001084,-12.723123650448045,-13.466302710933926,-18.66235522390176,-8.73007660391716,-15.116439333712574,-5.952543233908387,-8.05767115576645,-13.666924697410607,-6.868491357058248,-9.037215982967602,-14.130879244025097,-11.714862994794565,-10.835569317678532,-10.645627247771627,-12.265362629520776,-12.183710620478768,-8.663773635990278,-9.273516472611167,-6.6130934056344115,-9.015445798713582,-8.32905253392728,-18.66235522390176,-10.007556716756778,-8.626596504622553,-13.771268626979316,-7.9657107678687025,-12.285032360619574,-10.759170304818985,-10.527902964082033,-10.87985205466683,-12.212422781639885,-10.891691449900993,-10.988337625478199,-13.078757800526631,-10.818251149492674,-8.938796454206459,-12.478471873193744,-12.771478459363227,-11.512994245534973,-11.628729225802765,-12.680137859478394,-12.687678894788453,-13.164320723284176,-12.839172477980892,-16.76787951275672,-15.945895027985241,-16.495693399693824,-13.224391620233856,-18.66235522390176,-13.011348757895751,-14.500417906850874,-11.094699101598144,-12.971622145362456,-12.760249430763245,-10.254056861703928,-13.017370484237167,-10.661842804774166,-13.760665619686327,-12.82337857606107,-11.488609629841607,-11.834811749848587,-11.543494617279425,-10.883945581196537,-14.482273562653749,-13.504615344753278,-10.740467877738226,-11.83788013686894,-8.78294972112716,-11.642058498617144,-10.97512827454974,-12.364575813227384,-14.099973294631484,-9.180317947619752,-11.179193711427104,-13.183379359984764,-7.754458629974756,-10.012269410480867,-12.442280181930125,-7.471203670191816,-12.58092077423525,-11.0118877148165,-11.720105899873367,-12.969272513461785,-8.506578425903678,-8.430625416254411,-7.899518819902491,-11.416764585063545,-13.147689397855427,-12.46447613211038,-11.635526077854927,-13.04003208486376,-11.806879794137926,-12.757209576394136,-11.482511597455044,-12.486613419788108,-10.935908866743617,-13.42892857417302,-10.106197097345133,-12.704787513953011,-12.909679622035403,-9.676216030862916,-10.559087839576,-12.12849331783574,-12.212361633501846,-10.444114050183849,-18.66235522390176,-13.764429940017472,-13.909638436814609,-15.559021156186244,-14.853701409027073,-11.184373096053376,-10.061948581419886,-11.746112072589018,-12.210845664404035,-11.230907511381442,-11.454622526179726,-10.96534108936528,-12.814674962633324,-11.139284997389591,-11.337359739220938,-11.965317158227009,-12.256416940759205,-7.824729312779423,-9.076655963753074,-12.654882850746164,-11.312610545253381,-12.555032998932766,-13.419612470878393,-10.670141147318304,-11.674704327636954,-11.899739626842802,-12.839478277560401,-11.62009181193608,-12.613637008758529,-15.334461001610725,-16.008227914720287,-11.072431464875876,-14.387449172281494,-14.621174215326535,-9.681342919535844,-11.445079563563626,-14.669396854692693,-12.486724238463738,-12.262494002517471,-12.183730124334856,-18.66235522390176,-10.723227534484296,-12.467513148311946,-13.484434346716393,-9.791200596350807,-8.800136992173368,-8.446916240611731,-15.579708006973009,-6.703703583968445,-11.059266516498742,-13.786962267838142,-10.367260336918502,-10.431412022611749,-14.581740848370625,-9.389414789784208,-11.168302329972352,-9.662809763027022,-11.034088900562132,-7.6448202968380174,-13.134631217929185,-6.4480980247996875,-12.102209516066447,-11.5470634908622,-13.5274736244943,-11.096620421952892,-12.071541387125233,-14.606571309872301,-14.151424856396243,-11.90326362006294,-12.355645122952886,-12.88432540168343,-12.727181927292106,-13.670666061487944,-13.136833276668177,-11.043113515252678,-12.053177082913107,-11.184534128686595,-8.334889011267562,-12.684547206663751,-9.448859859792817,-11.452002416891231,-10.831123382454331,-7.266474775526802,-12.186838894581996,-10.006668410934015,-7.871873087425881,-12.517439025661169,-13.923729400662156,-11.528755806321547,-13.088788342973242,-12.133613025174864,-11.375847702508507,-15.045434546462298,-12.194326826275908,-11.571091576447945,-11.019194932735093,-13.343676604111108,-12.652404679582098,-13.46829927393854,-11.225990397861958,-11.522217701035824,-11.422928115789174,-12.177397883667235,-8.703214509045258,-11.794737181112318,-9.975815390393276,-9.887860885901622,-14.947824804439886,-11.703381629354867,-9.753032627784076,-8.08107198625222,-11.749930251606969,-10.512217281337982,-12.246640196020394,-9.627922504072217,-17.484096850873023,-17.22679497744203,-14.479746463589125,-12.447291969603029,-14.055927600653028,-9.53737750084029,-9.687911037551187,-9.841443123582748,-8.764878086953539,-12.971533359307095,-11.417519589179387,-12.446708527037432,-10.501571292933226,-9.633390402648935,-13.035972744367681,-11.932096983977099,-10.108928189572806,-14.748667711119625,-10.818079669679646,-12.961478158167319,-10.331129012374367,-12.117245913617074,-11.491378538001847,-10.852919686231127,-10.313210014841523,-13.739336968064766,-9.748177331219829,-9.653129964562721,-7.333020491418102,-14.233713794091885,-10.671591658815338,-13.088220084367617,-10.945017877142787,-16.50144534754338,-10.306641653802043,-5.854540900604928,-10.269106570825864,-6.903745068013388,-11.49341988094325,-10.566625908479644,-11.786147749587851,-7.638776687950464,-15.703235165702887,-16.274229320488907,-15.382927875617812,-11.618204014567388,-10.537361023664275,-10.973118984058043,-8.134721861930192,-9.207831337378499,-7.109654028760415,-11.307538659229493,-10.035364861204501,-11.770128593443324,-12.964096523342896,-10.27649856813846,-10.091619660979562,-11.629431159453492,-12.260425378188744,-9.838016613891684,-12.279317126139803,-9.745601417811745,-11.694966353943679,-10.735214902862587,-10.6546695202768,-12.402407687022214,-12.218480556528087,-11.62818652737585,-11.775600906111373,-10.548801469694252,-9.131774778871984,-16.17993318493563,-12.02432865327248,-16.935375825451437,-10.830143538217492,-9.64907637979443,-14.68516860160508,-12.156093372551988,-12.031258960273702,-9.984921607363269,-9.060214840397585,-11.87793343504488,-12.626018190977714,-8.703452020187804,-12.522650564826414,-16.781324202208488,-15.3079334740371,-11.025728076182011,-9.793671292721847,-15.742147302857491,-12.96317755009149,-9.643259844437754,-11.542164951763716,-17.66235547210506,-9.720675333192872,-12.596590482150042,-11.009750362895536,-12.153212294400948,-11.50898178793466,-9.687248403452427,-12.088204344287375,-9.963369060466665,-9.874666616176103,-8.545406569803264,-10.558217080472156,-12.007940983634214,-10.593482881493609,-9.670182933732807,-12.599767797604928,-10.569455625050873,-14.14786267083494,-6.959652848770713,-10.211632845965404,-13.796313918795306,-8.760608826783512,-11.967952406350152,-11.593544613496974,-10.186387494297431,-12.147451393575215,-12.939390900923744,-11.472158097506352,-12.288769680294758,-13.575941351404559,-8.558515662171251,-10.824011589873187,-10.539904469504046,-13.304281299653486,-9.096218317733513,-12.250476411668311,-14.147240207677818,-8.48536570189937,-10.004406485717801,-7.5980689409447635,-9.229800013924171,-11.203472529537489,-11.439264189810247,-10.547746182502078,-14.644607104642894,-6.7465912639192975,-10.122568542939927,-13.577199955237687,-16.1472070966164,-7.689928482905099,-13.941173919143734,-9.968287182890966,-10.376344576747863,-11.102335057256733,-13.95925453640485,-11.81411237381514,-11.175782129273689,-9.958283886741476,-12.811500648362372,-10.678255217188259,-7.163485130893811,-12.571897661344691,-10.786306987478671,-12.610246096853187,-8.316134850557278,-9.774699733757835,-10.977239384302804,-13.697921974837925,-10.821196748943873,-16.363415365882204,-15.069768179254472,-15.585574805116813,-12.884526954534554,-12.192110884125686,-13.006444582132444,-5.9069735103339545,-12.623974196607955,-10.942356162355036,-8.79823481832707,-11.957859083806875,-13.377680713982706,-12.427972558341189,-10.866250457323401,-11.440006008214585,-13.994488291769033,-17.534066229858553,-9.328804413535273,-13.874801564886038,-8.187716269924383,-9.358011722459707,-13.384380979195065,-11.078331719890068,-14.564776319247672,-10.821393607678935,-13.21864306336764,-8.958182067181555,-10.91540386230117,-10.573829819380087,-10.503995837630395,-12.954030103443134,-14.568605548141733,-9.831111501643816,-9.088942034823397,-11.607953002299885,-11.553268903926316,-13.583313166126736,-10.789274189930737,-8.313626788169358,-13.500499109720659,-11.976964879238961,-14.022063084713722,-8.346726937171027,-12.55148754595489,-10.208146467031993,-11.561549841766505,-12.747491543500034,-11.712208544175752,-10.392011984612152,-13.900946616986387,-10.366137450835094,-12.459055357768625,-12.738526395347266,-12.932707470917487,-9.374092325202627,-8.911394050587358,-10.781341854661102,-11.11793910377617,-12.491002780609847,-8.642069287842011,-12.81894504596958,-8.572262848216695,-9.757909734491163,-9.167951192257478,-11.964929261891177,-10.261512768764762,-12.605678810324806,-12.788382448363278,-10.385658961368287,-11.520969800770024,-13.751185193543842,-13.225389029389195,-12.622425213050887,-11.5825694424297,-7.621893968164977,-10.318050488776542,-12.926635645031654,-9.462980084466512,-7.705727951510772,-11.539701977346525,-13.220193685289106,-11.449895137419233,-11.262170656185805,-14.469703645565822,-10.324425398091481,-11.236131867236056,-11.381471284536525,-10.69693218322913,-12.772022103044474,-9.458469599996054,-14.725186276892051,-12.825332312542699,-10.916882288643553,-10.044715782603276,-17.35521017502651,-8.701465001236096,-9.202630562612304,-12.310109847710061,-10.783537693507574,-12.08432934468776,-11.141367863505497,-8.464184376542818,-8.649938666264362,-14.384829715975794,-10.946089560962902,-12.996323014304776,-8.317636939833518,-9.04175873285856,-11.221437339315644,-16.114412704352596,-14.5797761146246,-11.340868254018707,-10.972603964690919,-10.20022797904164,-18.66235522390176,-12.309210435733936,-12.412487765819865,-10.09014266865957,-10.356629065168397,-13.054506705481069,-12.509894513709607,-10.970863487336139,-14.138843773848047,-12.099456711170626,-15.189206888154152,-8.652661330231615,-13.973964205691981,-16.30701251781939,-13.732505448478479,-14.361523749319213,-9.711285024043672,-13.646793931576907,-10.747850743896029,-13.201645698350177,-11.81750412698925,-9.192976946499556,-11.58602637091232,-9.727977045835498,-7.398002526659113,-8.320465093203806,-15.370051725912392,-15.012709292438338,-16.411553044842872,-11.431711176710868,-10.580741121097107,-8.746367974230344,-8.081749254475456,-7.2223058534274935,-10.840652624564235,-12.101564897515258,-9.459846213699057,-13.681049438403434,-13.725740708870564,-12.107307459278756,-10.055077366090817,-12.081961629190545,-10.588666619133056,-10.566837463816267,-15.169371119630648,-13.326378368495297,-8.999309011340262,-16.267088428622106,-10.763923176028138,-17.311348417940227,-10.908347711707917,-9.896940454207204,-9.988764307236268,-11.55437990005518,-15.266088680693946,-9.876471944396013,-13.72894851469496,-10.730778024943211,-14.28670378335243,-13.587269202849074,-11.33739118835534,-12.864049479307619,-10.602860591075512,-10.271019527061515,-10.85530349374444,-9.674124589000183,-13.458719873279268,-13.219186162204867,-12.883340521550007,-11.183358679978474,-12.85556242710582,-11.895667867739474,-11.47475122978384,-14.233748728103993,-7.044053874216517,-10.867344897596311,-9.721139386479646,-8.752523120560365,-11.361411080580439,-12.335831136263774,-11.916249434454215,-9.930615255690196,-9.215952331854712,-12.203495724548198,-10.939386094524375,-10.777110639350369,-16.061399674330858,-11.122972802951667,-10.74387123863822,-10.814730718438957,-9.39211461311338,-14.937835294578269,-10.662325105028575,-12.923829342184696,-11.393215990880876,-9.745077377672523,-7.730511140423068,-11.209756680325064,-12.490468964554696,-10.616969351228438,-10.582475263361117,-8.988069274467135,-8.21207569471259,-10.210220322613852,-11.667256441266668,-11.788330897836149,-10.063694875113626,-10.91647850951033,-10.662059594430431,-12.558086335584989,-9.37534478955448,-9.597141326744817,-13.07205558826864,-10.236870574545183,-15.26567521888949,-11.510510514619876,-14.630161174087396,-11.435741037532491,-10.321323946047963,-8.841386660890997,-14.23273194843564,-17.408940763845624,-10.221375683213378
